TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
18799.721497535706	3200000	20.02	20.04
18861.05176758766	3210000	19.99	20.04
18922.365641593933	3220000	19.98	20.04
18983.81814599037	3230000	19.94	20.04
19045.253953695297	3240000	20.0	20.04
19106.57831811905	3250000	20.0	20.04
19167.87987804413	3260000	20.05	20.05
19229.32598900795	3270000	20.08	20.09
19290.536473751068	3280000	20.05	20.09
19351.864983320236	3290000	20.05	20.09
19413.33159995079	3300000	19.98	20.09
19474.940106630325	3310000	19.95	20.09
19536.310284376144	3320000	19.96	20.09
19597.81741118431	3330000	19.98	20.09
19659.291697740555	3340000	19.98	20.09
19720.635182142258	3350000	19.99	20.09
19782.04750561714	3360000	19.99	20.09
19843.50814318657	3370000	19.99	20.09
19904.777945041656	3380000	20.04	20.09
19966.106226205826	3390000	20.02	20.09
20027.604284763336	3400000	19.98	20.09
20088.91154742241	3410000	20.01	20.09
20150.270900964737	3420000	19.99	20.09
20211.72132897377	3430000	19.99	20.09
20272.966690301895	3440000	19.97	20.09
20334.1748213768	3450000	19.93	20.09
20395.50423026085	3460000	19.95	20.09
20457.036711215973	3470000	19.9	20.09
20518.627205848694	3480000	19.92	20.09
20580.170378684998	3490000	19.94	20.09
20641.65518951416	3500000	19.97	20.09
20702.90713262558	3510000	19.95	20.09
20764.250933885574	3520000	19.92	20.09
20825.584312677383	3530000	19.91	20.09
20887.055590629578	3540000	19.96	20.09
20948.455642461777	3550000	19.93	20.09
21009.858506441116	3560000	19.92	20.09
21071.21638393402	3570000	19.96	20.09
21132.618327140808	3580000	20.01	20.09
21194.036440372467	3590000	20.01	20.09
21255.262148618698	3600000	20.0	20.09
21316.463312864304	3610000	19.95	20.09
21377.77592921257	3620000	19.95	20.09
21439.12110567093	3630000	19.94	20.09
21500.421634197235	3640000	19.97	20.09
21561.724076986313	3650000	20.0	20.09
21623.1018614769	3660000	19.98	20.09
21684.38600039482	3670000	19.99	20.09
21745.854563951492	3680000	19.92	20.09
21807.18848490715	3690000	19.96	20.09
21871.6861679554	3700000	19.95	20.09
21933.06670641899	3710000	19.98	20.09
21994.536264419556	3720000	19.99	20.09
22055.919335842133	3730000	20.03	20.09
