TotalTime	Timestep	MeanEpisodeReward	MaxMeanReturn
15119.917274475098	2600000	11.5	11.5
15181.853552818298	2610000	11.63	11.63
15243.88940024376	2620000	11.85	11.85
15305.752655267715	2630000	12.18	12.18
15367.77070593834	2640000	12.33	12.33
15429.68240237236	2650000	12.4	12.4
15491.749610900879	2660000	12.59	12.59
15553.721606492996	2670000	12.73	12.73
15615.703587532043	2680000	12.91	12.91
15677.619451522827	2690000	12.92	12.93
15739.630379199982	2700000	13.24	13.24
15801.54953122139	2710000	13.51	13.54
15863.555767297745	2720000	13.69	13.69
15925.601517438889	2730000	14.25	14.25
15987.622517108917	2740000	14.39	14.39
16049.651388406754	2750000	14.59	14.59
16111.582198619843	2760000	14.7	14.7
16173.668493270874	2770000	15.04	15.04
16235.803696632385	2780000	15.34	15.34
16297.891275882721	2790000	15.67	15.67
16359.934282064438	2800000	15.85	15.85
16422.010127067566	2810000	16.07	16.07
16484.079365968704	2820000	16.17	16.17
16546.10553264618	2830000	16.45	16.45
16608.117951869965	2840000	16.74	16.74
16670.117577791214	2850000	16.92	16.92
16732.09821343422	2860000	17.33	17.33
16794.209715604782	2870000	17.77	17.77
16856.28920483589	2880000	18.08	18.08
16918.41934156418	2890000	18.38	18.38
16980.468547821045	2900000	18.65	18.65
17042.49907708168	2910000	18.78	18.78
17104.559210062027	2920000	18.84	18.85
17166.579732894897	2930000	18.95	18.95
17228.6283390522	2940000	19.01	19.01
17290.7389087677	2950000	19.1	19.1
17352.820983171463	2960000	19.23	19.24
17414.86785197258	2970000	19.26	19.28
17477.035435914993	2980000	19.21	19.28
17539.09508895874	2990000	19.16	19.28
17601.199983119965	3000000	19.17	19.28
17663.104051589966	3010000	19.13	19.28
17725.120307922363	3020000	19.12	19.28
17787.201786518097	3030000	19.16	19.28
17849.224269151688	3040000	19.18	19.28
17911.262480020523	3050000	19.21	19.28
17973.19629573822	3060000	19.19	19.28
18035.183198451996	3070000	19.21	19.28
18097.152502775192	3080000	19.22	19.28
18159.29382109642	3090000	19.26	19.28
18221.263344287872	3100000	19.23	19.28
18283.303255796432	3110000	19.21	19.28
18345.460743188858	3120000	19.35	19.35
18407.663853406906	3130000	19.5	19.52
18469.620319604874	3140000	19.5	19.53
18531.679883241653	3150000	19.57	19.57
18593.763506412506	3160000	19.66	19.66
18655.740976810455	3170000	19.75	19.75
18718.385063886642	3180000	19.86	19.86
18781.890132665634	3190000	19.89	19.89
18844.83743095398	3200000	19.95	19.95
18906.859580755234	3210000	19.97	19.98
18968.836678028107	3220000	20.0	20.0
19030.90231013298	3230000	19.99	20.04
19092.912888526917	3240000	20.03	20.04
19154.983241558075	3250000	20.04	20.04
19217.040301561356	3260000	20.07	20.07
19279.017448186874	3270000	20.05	20.07
19340.98411846161	3280000	20.06	20.07
19402.916444778442	3290000	20.04	20.08
19464.898864269257	3300000	20.04	20.08
19526.9233648777	3310000	20.0	20.08
19588.942969322205	3320000	20.03	20.08
19651.059732198715	3330000	20.03	20.08
19713.133360385895	3340000	20.0	20.08
19775.205759763718	3350000	19.94	20.08
19837.271053552628	3360000	19.89	20.08
19899.35122847557	3370000	19.87	20.08
19961.26913332939	3380000	19.84	20.08
20023.22485423088	3390000	19.81	20.08
20085.374315738678	3400000	19.82	20.08
20147.4519135952	3410000	19.8	20.08
20209.4246301651	3420000	19.83	20.08
20271.413638830185	3430000	19.82	20.08
